source,target,source_observation_id,magnitude_type,observed_at_utc,date_utc,julian_date,magnitude,magnitude_error,band,observer_code,fetched_at_utc
AAVSO,alpha ori,1284905917,,2020-03-07T01:50:00Z,2020-03-07,2458915.57639,0.3,,Vis.,PBRA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281170355,,2020-03-07T01:59:59Z,2020-03-07,2458915.58333,1.4,,Vis.,FRTA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281166780,,2020-03-07T02:03:59Z,2020-03-07,2458915.58611,1.3,,Vis.,SDN,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281234219,,2020-03-07T02:35:59Z,2020-03-07,2458915.60833,1.6,,Vis.,BBA,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281166533,STD,2020-03-07T02:42:51Z,2020-03-07,2458915.6131,1.333,0.014,V,PTOB,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281182636,,2020-03-07T02:52:48Z,2020-03-07,2458915.62,1.35,,Vis.,FRIB,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281166509,,2020-03-07T03:04:59Z,2020-03-07,2458915.62847,1.4,,Vis.,MJHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281166728,,2020-03-07T03:40:54Z,2020-03-07,2458915.65341,1.3,,Vis.,SRGA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1286587347,,2020-03-07T08:01:59Z,2020-03-07,2458915.83472,1.3,,Vis.,ZZO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281358075,,2020-03-07T16:48:00Z,2020-03-07,2458916.2,1.36,,Vis.,BDI,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281193782,,2020-03-07T17:53:59Z,2020-03-07,2458916.24583,1.26,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281193778,,2020-03-07T18:04:00Z,2020-03-07,2458916.25278,1.25,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281170617,,2020-03-07T18:09:59Z,2020-03-07,2458916.25694,1.0,,Vis.,PALA,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281173249,,2020-03-07T18:26:59Z,2020-03-07,2458916.26875,1.25,,Vis.,DMIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281172621,,2020-03-07T18:29:59Z,2020-03-07,2458916.27083,1.4,,Vis.,ATOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281170629,,2020-03-07T18:40:01Z,2020-03-07,2458916.2778,1.5,,Vis.,WBOA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281173634,,2020-03-07T19:00:00Z,2020-03-07,2458916.29167,1.3,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281282162,,2020-03-07T19:00:00Z,2020-03-07,2458916.29167,1.36,,Vis.,PIV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1283001940,,2020-03-07T19:03:00Z,2020-03-07,2458916.29375,1.2,,Vis.,EBAA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281431834,,2020-03-07T19:11:59Z,2020-03-07,2458916.3,1.5,,Vis.,SYU,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1282803773,,2020-03-07T19:19:03Z,2020-03-07,2458916.3049,1.5,,Vis.,CME,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281190744,,2020-03-07T21:00:00Z,2020-03-07,2458916.375,1.0,,Vis.,FERA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281375094,,2020-03-07T21:00:00Z,2020-03-07,2458916.375,1.3,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281713183,,2020-03-07T21:00:00Z,2020-03-07,2458916.375,1.4,,Vis.,WJOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281190297,,2020-03-07T21:35:59Z,2020-03-07,2458916.4,1.4,,Vis.,GZN,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281172050,,2020-03-07T22:20:00Z,2020-03-07,2458916.43056,1.2,,Vis.,ATDA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1297853816,,2020-03-07T23:10:59Z,2020-03-07,2458916.46597,1.2,,Vis.,MZS,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281215204,,2020-03-08T00:23:02Z,2020-03-08,2458916.516,1.4,,Vis.,SEDB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281172003,,2020-03-08T00:48:11Z,2020-03-08,2458916.53347,1.3,,Vis.,SRGA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281171965,,2020-03-08T00:51:50Z,2020-03-08,2458916.536,1.4,,Vis.,RMAF,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281176723,,2020-03-08T01:11:59Z,2020-03-08,2458916.55,1.4,,Vis.,DNRA,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281171992,STD,2020-03-08T01:14:59Z,2020-03-08,2458916.55208,1.297,0.008,V,MDAG,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281439131,,2020-03-08T01:37:03Z,2020-03-08,2458916.5674,1.2,,Vis.,DZS,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281182637,,2020-03-08T02:09:35Z,2020-03-08,2458916.59,1.35,,Vis.,FRIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281190296,,2020-03-08T02:55:00Z,2020-03-08,2458916.62153,1.4,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281247592,,2020-03-08T02:55:00Z,2020-03-08,2458916.62153,1.4,,Vis.,PJOF,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281172049,,2020-03-08T04:05:31Z,2020-03-08,2458916.6705,1.4,,Vis.,CMP,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293499906,,2020-03-08T11:03:59Z,2020-03-08,2458916.9611,1.4,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281375095,,2020-03-08T16:59:31Z,2020-03-08,2458917.208,1.3,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281174468,,2020-03-08T17:50:00Z,2020-03-08,2458917.24306,1.1,,Vis.,MVO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1284589990,,2020-03-08T18:14:23Z,2020-03-08,2458917.26,1.6,,Vis.,KSZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281292547,STD,2020-03-08T18:51:50Z,2020-03-08,2458917.286,1.366,0.007,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281292548,STD,2020-03-08T18:55:00Z,2020-03-08,2458917.2882,1.362,0.01,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281292549,STD,2020-03-08T18:57:44Z,2020-03-08,2458917.2901,1.333,0.008,V,VOL,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1292673020,STD,2020-03-08T19:04:47Z,2020-03-08,2458917.295,1.3,,Vis.,BLQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281282164,,2020-03-08T19:14:59Z,2020-03-08,2458917.30208,1.36,,Vis.,PIV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281193776,,2020-03-08T19:30:00Z,2020-03-08,2458917.3125,1.22,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187435,,2020-03-08T19:39:59Z,2020-03-08,2458917.31944,1.4,,Vis.,CMAE,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281290414,,2020-03-08T19:54:59Z,2020-03-08,2458917.32986,1.5,,Vis.,MED,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281177151,,2020-03-08T20:01:59Z,2020-03-08,2458917.33472,1.3,,Vis.,REE,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281176730,,2020-03-08T20:30:00Z,2020-03-08,2458917.35417,1.2,,Vis.,ATDA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281424861,,2020-03-08T20:30:00Z,2020-03-08,2458917.35417,1.25,,Vis.,MPIB,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282478211,STD,2020-03-08T21:00:00Z,2020-03-08,2458917.375,1.3,,Vis.,KMR,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282478337,STD,2020-03-08T21:14:23Z,2020-03-08,2458917.385,1.2,,Vis.,GMQA,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281287561,,2020-03-08T21:23:55Z,2020-03-08,2458917.39161,1.29,,Vis.,PREB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281268642,,2020-03-08T22:00:02Z,2020-03-08,2458917.4167,1.2,,Vis.,AAX,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282478338,STD,2020-03-08T22:01:55Z,2020-03-08,2458917.418,1.4,,Vis.,GMQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281176729,,2020-03-08T22:34:59Z,2020-03-08,2458917.44097,0.9,,Vis.,ACN,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281175948,,2020-03-08T23:44:59Z,2020-03-08,2458917.48958,1.3,,Vis.,PRUA,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281523119,,2020-03-09T00:00:00Z,2020-03-09,2458917.5,1.5,,Vis.,SHS,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281176724,,2020-03-09T00:11:59Z,2020-03-09,2458917.50833,1.3,,Vis.,DQR,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281182635,STD,2020-03-09T00:56:21Z,2020-03-09,2458917.53914,1.306,0.02,V,LDJ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281176735,,2020-03-09T01:21:59Z,2020-03-09,2458917.55694,1.3,,Vis.,SRGA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281183059,,2020-03-09T02:01:59Z,2020-03-09,2458917.58472,1.4,,Vis.,DMPA,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281180052,STD,2020-03-09T02:38:32Z,2020-03-09,2458917.6101,1.253,0.026,V,PTOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281375096,,2020-03-09T16:39:21Z,2020-03-09,2458918.194,1.3,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1282637167,,2020-03-09T18:10:04Z,2020-03-09,2458918.257,1.3,,Vis.,BHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281181016,,2020-03-09T18:38:52Z,2020-03-09,2458918.277,1.6,,Vis.,LTO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281765928,,2020-03-09T18:43:11Z,2020-03-09,2458918.28,1.9,,Vis.,BNW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281182604,,2020-03-09T18:45:00Z,2020-03-09,2458918.28125,1.3,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281181111,,2020-03-09T18:47:00Z,2020-03-09,2458918.28264,1.33,,Vis.,DMIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281329355,,2020-03-09T19:05:57Z,2020-03-09,2458918.2958,1.4,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1286586148,,2020-03-09T19:11:59Z,2020-03-09,2458918.3,1.4,,Vis.,KVI,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194217,,2020-03-09T19:30:00Z,2020-03-09,2458918.3125,1.3,,Vis.,ATOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281713184,,2020-03-09T19:59:57Z,2020-03-09,2458918.3333,1.3,,Vis.,WJOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281363993,,2020-03-09T20:51:04Z,2020-03-09,2458918.3688,1.5,,Vis.,RKE,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281183061,,2020-03-09T21:15:00Z,2020-03-09,2458918.38542,1.2,,Vis.,ATDA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281233202,,2020-03-09T21:27:04Z,2020-03-09,2458918.3938,1.3,,Vis.,LCR,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281431835,,2020-03-09T21:35:59Z,2020-03-09,2458918.4,1.5,,Vis.,SYU,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281660887,,2020-03-09T21:40:01Z,2020-03-09,2458918.4028,1.54,,Vis.,DXAA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281268643,,2020-03-10T00:33:59Z,2020-03-10,2458918.5236,1.2,,Vis.,AAX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1310740369,,2020-03-10T02:38:23Z,2020-03-10,2458918.61,1.3,,Vis.,WEO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281183067,,2020-03-10T02:48:00Z,2020-03-10,2458918.61667,1.3,,Vis.,MJHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281215325,,2020-03-10T04:14:59Z,2020-03-10,2458918.67708,1.4,,Vis.,HUZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281185727,,2020-03-10T09:49:59Z,2020-03-10,2458918.90972,1.19,,Vis.,TICA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281220793,,2020-03-10T16:33:16Z,2020-03-10,2458919.18977,0.76,,Vis.,SSAB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194648,,2020-03-10T16:39:21Z,2020-03-10,2458919.194,1.3,,Vis.,ZOLA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281358076,,2020-03-10T16:48:00Z,2020-03-10,2458919.2,1.28,,Vis.,BDI,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281375097,,2020-03-10T16:49:26Z,2020-03-10,2458919.201,1.3,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281281809,,2020-03-10T16:59:31Z,2020-03-10,2458919.208,1.3,,Vis.,NDAA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281184459,,2020-03-10T17:44:59Z,2020-03-10,2458919.23958,1.25,,Vis.,MAEA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281185728,,2020-03-10T18:00:00Z,2020-03-10,2458919.25,1.3,,Vis.,SYRA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1284589991,,2020-03-10T18:14:23Z,2020-03-10,2458919.26,1.4,,Vis.,KSZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1284590352,,2020-03-10T18:14:23Z,2020-03-10,2458919.26,1.5,,Vis.,SXR,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281448376,,2020-03-10T19:11:59Z,2020-03-10,2458919.3,1.3,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281283242,,2020-03-10T19:30:00Z,2020-03-10,2458919.3125,1.36,,Vis.,PIV,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281406360,,2020-03-10T19:39:59Z,2020-03-10,2458919.31944,1.1,,Vis.,AJAC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187432,STD,2020-03-10T20:01:55Z,2020-03-10,2458919.33467,1.316,0.01,V,RZD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281193775,,2020-03-10T20:05:00Z,2020-03-10,2458919.33681,1.23,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187433,STD,2020-03-10T20:05:51Z,2020-03-10,2458919.3374,1.301,0.01,V,RZD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281193747,,2020-03-10T20:39:59Z,2020-03-10,2458919.3611,1.35,,Vis.,MJZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281185725,,2020-03-10T21:20:26Z,2020-03-10,2458919.3892,1.2,,Vis.,TMAA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281184825,,2020-03-10T22:30:00Z,2020-03-10,2458919.4375,1.2,,Vis.,ATDA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281268644,,2020-03-10T23:25:00Z,2020-03-10,2458919.4757,1.2,,Vis.,AAX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281189925,,2020-03-11T00:49:00Z,2020-03-11,2458919.53403,1.4,,Vis.,SSHA,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281187434,,2020-03-11T00:57:36Z,2020-03-11,2458919.54,1.25,,Vis.,FRIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281439132,,2020-03-11T01:30:00Z,2020-03-11,2458919.5625,1.3,,Vis.,DZS,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281332599,,2020-03-11T02:24:00Z,2020-03-11,2458919.6,1.5,,Vis.,MOW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281215326,,2020-03-11T03:20:59Z,2020-03-11,2458919.63958,1.4,,Vis.,HUZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1282665677,,2020-03-11T03:20:59Z,2020-03-11,2458919.63958,1.3,,Vis.,MDOA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187602,STD,2020-03-11T03:27:21Z,2020-03-11,2458919.644,1.274,0.004,V,CTOA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1295727109,,2020-03-11T09:14:23Z,2020-03-11,2458919.885,1.2,,Vis.,ONOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1293499907,,2020-03-11T09:51:59Z,2020-03-11,2458919.9111,1.3,,Vis.,SRX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187442,,2020-03-11T12:26:00Z,2020-03-11,2458920.01806,1.4,,Vis.,SANG,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281358077,,2020-03-11T16:48:00Z,2020-03-11,2458920.2,1.28,,Vis.,BDI,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281190632,,2020-03-11T17:39:50Z,2020-03-11,2458920.236,1.3,,Vis.,KMM,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281451344,,2020-03-11T18:09:56Z,2020-03-11,2458920.2569,1.3,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281193908,,2020-03-11T18:29:59Z,2020-03-11,2458920.27083,1.3,,Vis.,CMAE,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187450,,2020-03-11T18:33:59Z,2020-03-11,2458920.27361,1.37,,Vis.,SIV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194204,,2020-03-11T18:38:00Z,2020-03-11,2458920.2764,1.2,,Vis.,JDAA,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281380104,,2020-03-11T18:40:46Z,2020-03-11,2458920.27832,1.08,,Vis.,PREB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281283244,,2020-03-11T18:42:00Z,2020-03-11,2458920.27917,1.37,,Vis.,PIV,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281406359,,2020-03-11T18:54:59Z,2020-03-11,2458920.28819,1.35,,Vis.,AJAC,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281415328,,2020-03-11T18:57:36Z,2020-03-11,2458920.29,1.14,,Vis.,KUC,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281190707,,2020-03-11T19:00:00Z,2020-03-11,2458920.29167,1.25,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281424862,,2020-03-11T19:00:00Z,2020-03-11,2458920.29167,1.2,,Vis.,MPIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281189818,STD,2020-03-11T19:07:58Z,2020-03-11,2458920.2972,1.04,0.01,V,CTIA,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281189529,,2020-03-11T19:09:00Z,2020-03-11,2458920.29792,1.25,,Vis.,DMIB,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1292673021,STD,2020-03-11T19:09:07Z,2020-03-11,2458920.298,1.6,,Vis.,BLQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281431836,,2020-03-11T19:11:59Z,2020-03-11,2458920.3,1.5,,Vis.,SYU,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281448377,,2020-03-11T19:11:59Z,2020-03-11,2458920.3,1.3,,Vis.,SPAO,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282478339,STD,2020-03-11T19:16:19Z,2020-03-11,2458920.303,1.4,,Vis.,GMQA,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281194604,,2020-03-11T19:20:00Z,2020-03-11,2458920.30556,1.4,,Vis.,CJEC,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281197799,,2020-03-11T19:20:00Z,2020-03-11,2458920.30556,1.2,,Vis.,AJV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281308629,,2020-03-11T19:45:00Z,2020-03-11,2458920.32292,1.3,,Vis.,UAN,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281844431,,2020-03-11T19:55:12Z,2020-03-11,2458920.33,1.5,,Vis.,KTZ,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282501815,STD,2020-03-11T20:09:35Z,2020-03-11,2458920.34,1.2,,Vis.,LLY,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281189530,,2020-03-11T21:00:00Z,2020-03-11,2458920.375,1.3,,Vis.,MVH,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281193754,,2020-03-11T21:00:00Z,2020-03-11,2458920.375,1.11,,Vis.,SGQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281223491,,2020-03-11T22:16:01Z,2020-03-11,2458920.4278,1.39,,Vis.,DPV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187552,,2020-03-11T22:45:00Z,2020-03-11,2458920.44792,1.25,,Vis.,ACN,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1286587366,,2020-03-12T00:00:00Z,2020-03-12,2458920.5,1.2,,Vis.,ZZO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281268645,,2020-03-12T00:43:03Z,2020-03-12,2458920.5299,1.1,,Vis.,AAX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187599,,2020-03-12T02:08:59Z,2020-03-12,2458920.58958,1.3,,Vis.,MJHA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281625002,,2020-03-12T02:24:00Z,2020-03-12,2458920.6,1.5,,Vis.,SWV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187626,,2020-03-12T03:15:00Z,2020-03-12,2458920.63542,1.2,,Vis.,SDN,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281187685,,2020-03-12T04:04:17Z,2020-03-12,2458920.66965,1.35,,Vis.,CTX,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281995214,,2020-03-12T04:36:00Z,2020-03-12,2458920.69167,1.3,,Vis.,HPAB,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281316562,,2020-03-12T08:24:00Z,2020-03-12,2458920.85,1.2,,Vis.,ERW,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281375098,,2020-03-12T16:59:31Z,2020-03-12,2458921.208,1.3,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194678,,2020-03-12T17:09:35Z,2020-03-12,2458921.215,1.4,,Vis.,ZOLA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281529605,,2020-03-12T17:21:07Z,2020-03-12,2458921.223,1.3,,Vis.,SRBR,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281233506,,2020-03-12T17:30:00Z,2020-03-12,2458921.22917,1.15,,Vis.,MAV,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281229451,,2020-03-12T17:39:50Z,2020-03-12,2458921.236,1.3,,Vis.,KEVB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1284590353,,2020-03-12T18:57:36Z,2020-03-12,2458921.29,1.5,,Vis.,SXR,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1286586743,,2020-03-12T19:09:59Z,2020-03-12,2458921.29861,1.3,,Vis.,SJOO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281415860,,2020-03-12T19:11:59Z,2020-03-12,2458921.3,1.3,,Vis.,NDQ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281431837,,2020-03-12T19:11:59Z,2020-03-12,2458921.3,1.45,,Vis.,SYU,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1284589992,,2020-03-12T19:11:59Z,2020-03-12,2458921.3,1.5,,Vis.,KSZ,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281329398,,2020-03-12T19:18:02Z,2020-03-12,2458921.3042,1.3,,Vis.,VFK,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281380105,,2020-03-12T19:36:13Z,2020-03-12,2458921.31682,1.03,,Vis.,PREB,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281190708,,2020-03-12T19:59:59Z,2020-03-12,2458921.33333,1.25,,Vis.,BCAD,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281424863,,2020-03-12T19:59:59Z,2020-03-12,2458921.33333,1.2,,Vis.,MPIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1283284569,,2020-03-12T20:13:03Z,2020-03-12,2458921.3424,1.5,,Vis.,REP,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194580,,2020-03-12T20:30:00Z,2020-03-12,2458921.35417,1.3,,Vis.,REE,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194218,,2020-03-12T20:35:00Z,2020-03-12,2458921.35764,1.25,,Vis.,ATOB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281290425,,2020-03-12T21:00:00Z,2020-03-12,2458921.375,1.2,,Vis.,MED,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282543143,STD,2020-03-12T21:00:00Z,2020-03-12,2458921.375,1.3,,Vis.,HKD,2026-08-25T04:01:25Z
AAVSO,ALPHA ORI,1282476714,STD,2020-03-12T21:11:31Z,2020-03-12,2458921.383,1.8,,Vis.,TOO,2026-08-25T04:01:25Z
AAVSO,alf Ori,1281523120,,2020-03-12T21:35:59Z,2020-03-12,2458921.4,1.5,,Vis.,SHS,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281268646,,2020-03-12T22:36:02Z,2020-03-12,2458921.4417,1.3,,Vis.,AAX,2026-08-25T04:01:25Z
AAVSO,BETELGEUSE,1281218885,,2020-03-13T00:57:36Z,2020-03-13,2458921.54,1.2,,Vis.,FRIB,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194732,STD,2020-03-13T03:23:02Z,2020-03-13,2458921.641,1.236,0.003,V,CTOA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281192639,,2020-03-13T04:02:29Z,2020-03-13,2458921.6684,1.31,,Vis.,CTX,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281375099,,2020-03-13T16:49:26Z,2020-03-13,2458922.201,1.3,,Vis.,MQA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194705,,2020-03-13T16:59:31Z,2020-03-13,2458922.208,1.4,,Vis.,ZOLA,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281451345,,2020-03-13T18:09:56Z,2020-03-13,2458922.2569,1.2,,Vis.,DNO,2026-08-25T04:01:25Z
AAVSO,ALF ORI,1281194685,,2020-03-13T18:20:00Z,2020-03-13,2458922.26389,1.32,,Vis.,SIV,2026-08-25T04:01:25Z
AAVSO,alf Ori,1284982324,,2020-03-13T18:20:00Z,2020-03-13,2458922.26389,0.5,,Vis.,SGQ,2026-08-25T04:01:25Z
